Rating (1-5),Ulasan,text_clean,text_clean_stemming
5,"Everything is excellant. Mulai dari penyambutan yang ramah di lobby, kamar yang bersih dan lengkap fasilitasnya sampai sarapan yang enak dan banyak variasi. Hotel bintang 5 tapi harganya masih sangat terjangkau. Suka banget sama kolam renang yang airnya hangat dan ada jacuzzi.  Dikamar juga ada setrika dan hair dryer jadi semuanya sangat lengkap. Channel tv juga banyak.",everything is excellant mulai dari penyambutan yang ramah di lobby kamar yang bersih dan lengkap fasilitasnya sampai sarapan yang enak dan banyak variasi hotel bintang tapi harganya masih sangat terjangkau suka banget sama kolam renang yang airnya hangat dan ada jacuzzi dikamar juga ada setrika dan hair dryer jadi semuanya sangat lengkap channel tv juga banyak,everything is excellant sambut ramah lobby bersih lengkap sarap variasi bintang harga jangkau suka renang air hangat jacuzzi setrika hair dryer lengkap channel tv
5,Menu makan nya sangat enak sekali.,menu makan ya sangat enak sekali,menu makan
5,"Best. Tempatnya asri banget. Lupa foto2.. Tapi breakfastnya bisa di alam terbuka di bawah pohon. Adem. Kolam renangnya ada jacuzzi nya. Kamarnya geddeee banget dan ada bathup. Bersih juga.. Hotelnya emang tua, tapi fasilitas masih sangat bagus. Lokasi juga di tengah kota banget jadi dekat kemana2.  Breakfastnya banyakkkk pilihan dan ENAK SEMUA.",best tempatnya asri banget lupa foto tapi breakfastnya bisa di alam terbuka di bawah pohon adem kolam renangnya ada jacuzzi nya kamar gedde banget dan ada bathup bersih juga hotel memang tua tapi fasilitas masih sangat bagus lokasi juga di tengah kota banget jadi dekat kemana breakfastnya banyak pilihan dan enak semua,asri foto breakfastnya alam buka pohon adem renang jacuzzi gedde bathup bersih tua kota breakfastnya pilih
4,"Hotelnya baguss.,makanannya apalagi Banyak dan enak2.pertahankan yaa😍😍 Hanya mungkin kurangnya utk kolam khusus anak2 sering dibersihkan aja.,soalnya kotor dibanding kolam yg dewasa. Trs kamar mandi di kamar hotel baik itu tembok n closetnya masih banyak noda2.sama kamar nomor 1051 lampunya sering error hidup trs mati.gitu trs,mungkin diperbaiki aja.mohon diperhatikan utk kurangnya itu saja.thank you",hotel baguss makanannya apalagi banyak dan enak pertahankan yaa hanya mungkin kurangnya untuk kolam khusus anak anak sering dibersihkan aja soalnya kotor dibanding kolam yang dewasa terus kamar mandi di kamar hotel baik itu tembok n closetnya masih banyak noda sama kamar nomor lampunya sering error hidup terus mati gitu trs mungkin diperbaiki aja mohon diperhatikan untuk kurangnya itu saja thank,baguss makan tahan bersih kotor banding dewasa mandi tembok closetnya noda nomor lampu error hidup mati perhati
5,"Hotelnya bersih. Lobinya wangi rempah. Pencahayaan hangat. Menu makanan hotel standar bintang 5, enaak. Semoga kedepannya bisa ke sini lagi bersama keluarga",hotel bersih lobinya wangi rempah pencahayaan hangat menu makanan hotel standar bintang enaak semoga kedepannya bisa ke sini lagi bersama keluarga,bersih lobi wangi rempah cahaya hangat menu makan standar bintang enaak moga keluarga
3,"* Untuk parkirnya mahal, terutama  sepeda motor, tidak sampai 3 jam sy di harus bayar 9000 * Sudah ada masjid tapi saat waktu sholat tiba tidak ada yang mengumandangkan adzan, saran harus ada yg bertugas untuk Adzan",untuk parkirnya mahal terutama sepeda motor tidak sampai jam saya di harus bayar sudah ada masjid tapi saat waktu sholat tiba tidak ada yang mengumandangkan adzan saran harus ada yang bertugas untuk adzan,parkir mahal utama sepeda motor bayar masjid sholat kumandang adzan saran tugas adzan
3,Rasa sarapannya udh beda bgt. Harus tambahun garam dan lada lagi baru mantap,rasa sarapannya sudah beda bgt harus tambahun garam dan lada lagi baru mantap,sarap beda tambahun garam lada
4,"Hotel Bumi Surabaya adalah pilihan yang sempurna untuk menginap, baik untuk bisnis maupun liburan bersama keluarga. Suasana hotel sangat tenang dan nyaman, membuatnya cocok untuk istirahat setelah seharian beraktivitas.  Kamar-kamar di hotel ini sangat luas dan bersih, dilengkapi dengan fasilitas modern yang memenuhi kebutuhan tamu. Staf hotel sangat ramah dan profesional, selalu siap membantu dengan segala keperluan tamu.  Lokasi hotel yang strategis memudahkan akses ke pusat bisnis dan hiburan di Surabaya. Selain itu, fasilitas restoran di hotel menyajikan makanan lezat dengan variasi menu yang beragam.  Dengan semua kelebihan yang dimilikinya, saya merekomendasikan Hotel Bumi Surabaya sebagai pilihan penginapan yang memuaskan bagi siapa pun yang mengunjungi Surabaya.",hotel bumi surabaya adalah pilihan yang sempurna untuk menginap baik untuk bisnis maupun liburan bersama keluarga situasi hotel sangat tenang dan nyaman membuatnya cocok untuk istirahat setelah seharian beraktivitas kamar kamar di hotel ini sangat luas dan bersih dilengkapi dengan fasilitas modern yang memenuhi kebutuhan tamu staf hotel sangat ramah dan profesional selalu siap membantu dengan segala keperluan tamu lokasi hotel yang strategis memudahkan akses ke pusat bisnis dan hiburan di surabaya selain itu fasilitas restoran di hotel menyajikan makanan lezat dengan variasi menu yang beragam dengan semua kelebihan yang dimilikinya saya merekomendasikan hotel bumi surabaya sebagai pilihan penginapan yang memuaskan bagi siapa pun yang mengunjungi surabaya,bumi surabaya pilih sempurna inap bisnis libur keluarga situasi tenang cocok istirahat aktivitas luas bersih lengkap modern penuh butuh tamu staf ramah profesional bantu tamu strategis akses pusat bisnis hibur surabaya saji makan lezat variasi menu agam milik rekomendasi bumi surabaya pilih inap muas unjung surabaya
5,"Bumi, masih menjadi salah satu hotel jadul terbaik pilihan saya. Classic, luxury dan terletak di jantung kota Surabaya membuat hotel ini seolah punya akses tak terbatas kemana saja.  Hotel yang sangat memorable bagi saya yang pernah menghabiskan masa kecil dengan tinggal di belakang Hyatt, cikal bakal hotel Bumi.  Spacious, kata yang tepat untuk menggambarkan kamarnya. Baik dari sisi ruang, storage maupun bathroom yang masih dilengkapi dengan bathtub. Parkiranpun tergolong nyaman dinikmati dengan berjalan kaki karena nuansa antik masih dipertahankan oleh tempat ini.  Friendly, itu sudah pasti. Dari depan ke belakang semuanya ramah. Dari front desk sampai resto semuanya gercep. Especially buat pak Nyoman yang very helpful dan akrab dengan semua tamu. Keep up the good works, dan semoga Bumi bisa terus exist di Surabaya",bumi masih menjadi salah satu hotel jadul terbaik pilihan saya classic luxury dan terletak di jantung kota surabaya membuat hotel ini seolah punya akses tidak terbatas kemana saja hotel yang sangat memorable bagi saya yang pernah menghabiskan masa kecil dengan tinggal di belakang hyatt cikal bakal hotel bumi spacious kata yang tepat untuk menggambarkan kamarnya baik dari sisi ruang storage maupun bathroom yang masih dilengkapi dengan bathtub parkiranpun tergolong nyaman dinikmati dengan berjalan kaki karena nuansa antik masih dipertahankan oleh tempat ini friendly itu sudah pasti dari depan ke belakang semuanya ramah dari front desk sampai restoran semuanya gercep especially buat pak nyoman yang very helpful dan akrab dengan semua tamu keep up the good works dan semoga bumi bisa terus exist di surabaya,bumi salah jadul pilih classic luxury letak jantung kota surabaya olah akses batas memorable habis tinggal hyatt cikal bumi spacious gambar sisi ruang storage bathroom lengkap bathtub parkir golong nikmat jalan kaki nuansa antik tahan friendly ramah front desk gercep especially nyoman very helpful akrab tamu keep up the works moga bumi exist surabaya
5,"Seruu menginap di bumi resort. Kolam renang nya bersih , pelayanan nya bagus ,",seru menginap di bumi resort kolam renang ya bersih pelayanan ya bagus,seru inap bumi resort renang bersih layan
5,Hotel tua namun terawat. Harga affordable. Anak2 happy sekali krn ada bathtub dikamar mandinya dan bersih pula bathtubnya walau bukan hotel baru. Kamarnya luas. Kamar mandinya juga luas. Berasa kamar mandi sultan 🤣. Dikamar disediakan meja setrika berikut setrikaannya jg. Kalau ada trip yg mengharuskan nginap daerah Surabaya kemungkinan bsr akan nginap disini lagi.  Nilai minusnya di sy hanya di tioletnya pakai eco washer. Sy lebih prefer pakai bidet 😁,hotel tua namun terawat harga affordable anak anak happy sekali karena ada bathtub dikamar mandinya dan bersih pula bathtubnya walau bukan hotel baru kamar luas kamar mandinya juga luas berasa kamar mandi sultan dikamar disediakan meja setrika berikut setrikaannya jg kalau ada trip yang mengharuskan nginap daerah surabaya kemungkinan bsr akan nginap di sini lagi nilai minusnya di saya hanya di tioletnya pakai eco washer saya lebih prefer pakai bidet,tua awat harga affordable happy bathtub mandi bersih bathtubnya luas mandi luas asa mandi sultan sedia meja setrika setrika trip nginap daerah surabaya bsr nginap nilai minus tioletnya eco washer prefer bidet
5,"Hotel nya terletak di tengah kota Surabaya. Dekat dengan tunjungan plaza, jl tunjungan, taman apsari. Pelayanan sangat ramah sekali. Hanya saja perlu waktu untuk menunggu kamar ready.",hotel ya terletak di tengah kota surabaya dekat dengan tunjungan plaza jl tunjungan taman apsari pelayanan sangat ramah sekali hanya saja perlu waktu untuk menunggu kamar ready,letak kota surabaya tunjung plaza tunjung apsari layan ramah tunggu ready
5,Suka hotel ini karena ada tamannya dengan pohon yang rindang dan ada kolam ikannya. Kolam renang juga bersih. Ada jacuzzi. Kamar juga ada bath ub. Breakfast bisa liat pemandangan tamannya jadi terasa nyaman,suka hotel ini karena ada tamannya dengan pohon yang rindang dan ada kolam ikannya kolam renang juga bersih ada jacuzzi kamar juga ada bath ub breakfast bisa lihat pemandangan tamannya jadi terasa nyaman,suka pohon rindang ikan renang bersih jacuzzi bath ub pandang asa
5,"Lokasi sangat strategis, parkiran ada di belakang, kalau gak biasa pasti bablas d pintu keluar. Tempat nyaman dan bersih, tamannnya berasa di pedesaan ,sejuk dan menyegarkan. Kamar luas dan bersih (sorry iseng buka karpet di lantai,ada apa? Liat aja sendiri 🤣) Air panas normal cm tunggu sebentar langsung panas, para staff super duper ramah ,setiap kita jalan pasti di sapa dengan senyum karir yg menyenangkan. Ada kolam renang anak, dewasa dan jacuzi, anget banget airnya, plus ada handuk buat selesai berenang. Makanan juga enak dan pilihan beragam, mending dr jam 6 ya kl breakfast biar bisa cobaik semua, eman soalnya enak2 plus banyak pilihan Super banyak sampe bingung kalau kesiangan breakfastnya.  Ini beneran keren dan menyenangkan sampe berkesan di di anakku (terakhir nginep d ala2 resort di surabaya sebelah sana super mengecewakan, beda kelas juga sih 🤣)  Terimakasih hotel bumi dan terimakasih juga para staff. Kalian luar biasa",lokasi sangat strategis parkiran ada di belakang kalau tidak biasa pasti bablas di pintu keluar tempat nyaman dan bersih tamanya berasa di pedesaan sejuk dan menyegarkan kamar luas dan bersih sorry iseng buka karpet di lantai ada apa lihat saja sendiri air panas normal cuma tunggu sebentar langsung panas para staff super duper ramah setiap kita jalan pasti di sapa dengan senyum karir yang menyenangkan ada kolam renang anak dewasa dan jacuzi anget banget airnya plus ada handuk buat selesai berenang makanan juga enak dan pilihan beragam mending dari jam iya kalau breakfast biar bisa cobaik semua eman soalnya enak plus banyak pilihan super banyak sampai bingung kalau kesiangan breakfastnya ini benaran keren dan menyenangkan sampai berkesan di di anakku terakhir menginap di ala ala resort di surabaya sebelah sana super mengecewakan beda kelas juga sih terimakasih hotel bumi dan terimakasih juga para staff kalian luar biasa,strategis parkir bablas pintu bersih tamanya asa desa sejuk segar luas bersih sorry iseng buka karpet lantai air panas normal tunggu sebentar panas super duper ramah jalan sapa senyum karir senang renang dewasa jacuzi anget air plus handuk selesai renang makan pilih agam cobaik eman plus pilih super bingung siang breakfastnya keren senang kesan inap ala ala resort surabaya belah super kecewa beda kelas terimakasih bumi terimakasih
5,"Overall semuanya oke lah. Meskipun bangunan agak tua, tapi semua fitur masih berfungsi dg baik. Mungkin TV perlu diupgrade ke smart TV. Breakfast enak dan banyak varian. Lokasi cukup strategis. Banyak sekali org yg nyambut di lobby. Deposito 500rb, siapin uang cash atau cc.",overall semuanya baik lah meskipun bangunan agak tua tapi semua fitur masih berfungsi dengan baik mungkin tv perlu diupgrade ke smart tv breakfast enak dan banyak varian lokasi cukup strategis banyak sekali orang yang nyambut di lobby deposito rb siapin uang cash atau cc,overall bangun tua fitur fungsi tv diupgrade smart tv varian strategis nyambut lobby deposito rb siapin uang cash cc
5,"Kesini terakhir acara buka puasa, makanan melimpah rasa juga enak,",kesini terakhir acara buka puasa makanan melimpah rasa juga enak,kesini acara buka puasa makan limpah
5,"Cozzy place, suka bgt habisin waktu di Taman sore hari, angin semilir dan bisa nyemil juga, hmmm Akhirnya nemu Fav place untuk singgah di Surabaya, excellent staff, bikin betah, next pasti nginep disini lagi",cozzy place suka banget habisin waktu di taman sore hari angin semilir dan bisa nyemil juga hm akhirnya nemu favorit place untuk singgah di surabaya excellent staff bikin betah next pasti menginap di sini lagi,cozzy place suka habisin sore angin milir nyemil hm nemu favorit place singgah surabaya excellent betah next inap
5,"Untuk yang suka hotel klasik, enak sih di sini. Mirip hotel Melia Purosani di Jogja. Kamar luas, kolam renang besar, pelayanan prima. Nilai-nilai plus lainnya: 1. Kalau titip barang di Bell Boy bisa langsung diantar ke kamar. 2. Lokasi strategis banget. Kalau mau jalan kaki sampe Tunjungan Plaza juga gak capek. Stasiun Gubeng dekat juga meskipun not in walking distance. 3. Sarapan bisa pilih area indoor ataupun outdoor. Yang outdoor area taman yang rindang gitu jadi gak panas. 4. Ada bath tub. Untuk para penggemar mandi berendam.",untuk yang suka hotel klasik enak sih di sini mirip hotel melia purosani di jogja kamar luas kolam renang besar pelayanan prima nilai nilai plus lainnya kalau titip barang di bell boy bisa langsung diantar ke kamar lokasi strategis banget kalau mau jalan kaki sampai tunjungan plaza juga tidak capek stasiun gubeng dekat juga meskipun not ini walking distance sarapan bisa pilih area indoor ataupun outdoor yang outdoor area taman yang rindang begitu jadi tidak panas ada bath tub untuk para penggemar mandi berendam,suka klasik melia purosani jogja luas renang layan prima nilai nilai plus titip barang bell boy strategis jalan kaki tunjung plaza capek stasiun gubeng not walking distance sarap pilih area indoor outdoor outdoor area rindang panas bath tub gemar mandi rendam
